# format:org_id|changed|org_name|country|source
ORG-OA9-RIPE|20000101|JSC "Kaztranscom"|KZ|RIPE
ORG-OAAC1-RIPE|20000101|OOO Alkor and Co|RU|RIPE
ORG-OACE1-RIPE|20000101|ODDO ET CIE SCA|FR|RIPE
ORG-OAD2-RIPE|20000101|Oad GROEP B.V.|NL|RIPE
ORG-OAFG1-RIPE|20000101|Oesterreichische Agentur fuer Gesundheit und Ernaehrungssicherheit GmbH|AT|RIPE
ORG-OAG1-RIPE|20000101|OAG Aviation WorldWide Limited|GB|RIPE
ORG-OAG2-RIPE|20000101|Ortsantennenbau Ausserfern GmbH&CoKG|AT|RIPE
ORG-OAGL1-RIPE|20000101|Ltd. "A1 interactive"|RU|RIPE
ORG-OAH1-RIPE|20000101|Ole Andreas Hermansen|NO|RIPE
ORG-OAJ1-RIPE|20000101|Orenburg Airlines JSC|RU|RIPE
ORG-OAMU1-RIPE|20000101|Osterreichischer Automobil, Motorrad und Touringclub (OAMTC) Verband|AT|RIPE
ORG-OAP1-RIPE|20000101|OOO ADOPT PLUS|RU|RIPE
ORG-OAPA1-RIPE|20000101|Asociatia Pentru Accesul Liber la Informatia Digitalizata "OPALID"|RO|RIPE
ORG-OATA1-RIPE|20000101|ONUR AIR TASIMACILIK ANONIM SIRKETI|TR|RIPE
ORG-OAUI1-AFRINIC|20140531|Obafemi Awolowo University, Ife|NG|AFRINIC
ORG-OB1-AFRINIC|20110421|OFIS Brazzaville|CG|AFRINIC
ORG-OB11-RIPE|20000101|Oesterreichische Beamtenversicherung|AT|RIPE
ORG-OB13-RIPE|20000101|OSSO B.V.|NL|RIPE
ORG-OB15-RIPE|20000101|Orwell B.V.|NL|RIPE
ORG-OB16-RIPE|20000101|ISP Holinet|CZ|RIPE
ORG-OB17-RIPE|20000101|OOO BENET|RU|RIPE
ORG-OB18-RIPE|20000101|O.A.C. bvba|BE|RIPE
ORG-OB19-RIPE|20000101|OnePhone Belgium N.V.|BE|RIPE
ORG-OB2-RIPE|20000101|Atos Nederland B.V.|NL|RIPE
ORG-OB3-RIPE|20000101|LeaseWeb B.V.|NL|RIPE
ORG-OB32-RIPE|20000101|OOO Barstel|RU|RIPE
ORG-OB4-AFRINIC|20130215|Orange Bissau|GW|AFRINIC
ORG-OB40-RIPE|20000101|ON2IT B.V.|NL|RIPE
ORG-OB7-RIPE|20000101|Openminds bvba|BE|RIPE
ORG-OBA1-RIPE|20000101|ING BANK ANONIM SIRKETI|TR|RIPE
ORG-OBA16-RIPE|20000101|Oslo Bors ASA|SE|RIPE
ORG-OBB1-RIPE|20000101|United Bulgarian Bank AD|BG|RIPE
ORG-OBCK1-RIPE|20000101|Orion Brokerage Co. KSCC|KW|RIPE
ORG-OBH1-RIPE|20000101|Orion Blazej Hess|PL|RIPE
ORG-OBIP1-AFRINIC|20140912|Oceanic Bank International PLC|NG|AFRINIC
ORG-OBL1-AFRINIC|20121204|Orange Botswana (PTY) Ltd|BW|AFRINIC
ORG-OBL3-RIPE|20000101|One Bulgaria Eood.|BG|RIPE
ORG-OBL4-RIPE|20000101|One Blotter Limited|GB|RIPE
ORG-OBL5-RIPE|20000101|Origin Broadband Limited|GB|RIPE
ORG-OBN1-AFRINIC|20140807|OXYGEN BROADBAND NETWORKS|NG|AFRINIC
ORG-OBN1-RIPE|20000101|OOO Bitree Networks|RU|RIPE
ORG-OBNL1-AFRINIC|20130920|Ocean Brave Nigeria Limited|NG|AFRINIC
ORG-OBO3-RIPE|20000101|Optima Bank OJSC|KG|RIPE
ORG-OBOG1-RIPE|20000101|derStandard.at GmbH|AT|RIPE
ORG-OBPR1-RIPE|20000101|Osrodek Badawczo-Rozwojowy Przemyslu Rafineryjnego S.A.|PL|RIPE
ORG-OBS4-RIPE|20000101|OTP Banka Srbija|RS|RIPE
ORG-OBS5-RIPE|20000101|Agencja Reklamowa OPUS B Sp.j. B. Budzik, R. Szostak|PL|RIPE
ORG-OBS6-RIPE|20000101|Oliver Breuninger|DE|RIPE
ORG-OBS7-RIPE|20000101|Optiline Baltic SIA|LV|RIPE
ORG-OBSS1-RIPE|20000101|Objectivity Bespoke Software Specialists Sp zoo|PL|RIPE
ORG-OBT1-RIPE|20000101|OOO Ob-Telecom|RU|RIPE
ORG-OBV1-RIPE|20000101|onecentral B V|NL|RIPE
ORG-OC1-AFRINIC|20141119|Orange Centreafrique|CF|AFRINIC
ORG-OC14-RIPE|20000101|OOO "Net City"|UZ|RIPE
ORG-OC15-RIPE|20000101|OOO CPCR-EXPRESS|RU|RIPE
ORG-OC16-RIPE|20000101|Ogmios centras|LT|RIPE
ORG-OC17-RIPE|20000101|OOO CITYCOM|RU|RIPE
ORG-OC18-RIPE|20000101|OOO "Fishnet Communications"|RU|RIPE
ORG-OC19-RIPE|20000101|OJSC Chelyabenergosbyt|RU|RIPE
ORG-OC2-RIPE|20000101|Smallworld Media Communications Ltd|GB|RIPE
ORG-OC21-RIPE|20000101|OST-Telecom CJSC|RU|RIPE
ORG-OC24-RIPE|20000101|OOO Processing center Rapida|RU|RIPE
ORG-OC27-RIPE|20000101|'Concept comm' Ltd|RU|RIPE
ORG-OC28-RIPE|20000101|OS Cyrilek.net|CZ|RIPE
ORG-OC31-RIPE|20000101|OOO "RUSSIA CONSULTING"|RU|RIPE
ORG-OC32-RIPE|20000101|OOO Comtelco|RU|RIPE
ORG-OC33-RIPE|20000101|LTD QIWI Wallet|RU|RIPE
ORG-OC36-RIPE|20000101|Oikumena CJSC|RU|RIPE
ORG-OC37-RIPE|20000101|OOO CyberGameTV|RU|RIPE
ORG-OC39-RIPE|20000101|OOO Claster|RU|RIPE
ORG-OC43-RIPE|20000101|OST CJSC|RU|RIPE
ORG-OC44-RIPE|20000101|Outsourcing 24 CJSC|RU|RIPE
ORG-OC45-RIPE|20000101|OU cloud.ee|EE|RIPE
ORG-OC46-RIPE|20000101|OOO ComLine|RU|RIPE
ORG-OC7-RIPE|20000101|OMEGA plus Chrudim s.r.o.|CZ|RIPE
ORG-OC8-RIPE|20000101|INTERCOMTEL Limited Company|RU|RIPE
ORG-OCA3-RIPE|20000101|Online Consulting AG|CH|RIPE
ORG-OCAC1-RIPE|20000101|OOO CC Alpha Capital|RU|RIPE
ORG-OCBE1-RIPE|20000101|OJSC Commercial Bank Evrofinance Mosnarbank|RU|RIPE
ORG-OCBO1-RIPE|20000101|"Group of Companies "Bulletin of Estate Ltd."|RU|RIPE
ORG-OCBU1-RIPE|20000101|OJSC Commerical Bank "Ural Financial House"|RU|RIPE
ORG-OCCB1-RIPE|20000101|OOO Central Commercial Bank|RU|RIPE
ORG-OCCL1-RIPE|20000101|O.M.C. COMPUTERS & COMMUNICATIONS LTD|IL|RIPE
ORG-OCDC1-RIPE|20000101|ODEC, CENTRO DE CALCULO Y APLICACIONES INFORMATICAS, S.A.|ES|RIPE
ORG-OCDS1-RIPE|20000101|Omni Cap Distribution s.r.o.|CZ|RIPE
ORG-OCEG1-RIPE|20000101|OpenCarrier eG|PL|RIPE
ORG-OCI1-RIPE|20000101|CI-Net Limited|GB|RIPE
ORG-OCI2-RIPE|20000101|OnNet comminications inc.|RU|RIPE
ORG-OCL1-AFRINIC|20130829|One Communications Ltd|KE|AFRINIC
ORG-OCL10-RIPE|20000101|Oy Capnova Ltd|FI|RIPE
ORG-OCL14-RIPE|20000101|One Connect Limited|GB|RIPE
ORG-OCL16-RIPE|20000101|OWN CLOUD LTD|NL|RIPE
ORG-OCL17-RIPE|20000101|Orchid Cellmark Ltd|GB|RIPE
ORG-OCLS3-RIPE|20000101|OptoNet Communication, spol. s.r.o.|CZ|RIPE
ORG-OCMP1-RIPE|20000101|OJSC Chepetsky Mechanical Plant|RU|RIPE
ORG-OCN1-RIPE|20000101|Orviss Commercial Network Co Ltd|IR|RIPE
ORG-OCOB1-RIPE|20000101|OJSC "Cellular Communications of Bashkortostan"|RU|RIPE
ORG-OCR1-RIPE|20000101|OOO CQGI Rus|RU|RIPE
ORG-OCR2-RIPE|20000101|Oriflame Cosmetics Ltd|RU|RIPE
ORG-OCS1-AFRINIC|20141120|Orange Cameroun SA|CM|AFRINIC
ORG-OCS1-RIPE|20000101|Orange Communication SA|CH|RIPE
ORG-OCS4-RIPE|20000101|OXYGEN Computers SRL|RO|RIPE
ORG-OCS6-RIPE|20000101|OLE COMUNICACION S.L.|ES|RIPE
ORG-OCS8-RIPE|20000101|OOO "Equifax Credit Services"|RU|RIPE
ORG-OCS9-RIPE|20000101|Onlycable Comunicaciones S.L.|ES|RIPE
ORG-OCSZ1-RIPE|20000101|Diagnostyka Consilio Sp.zoo|PL|RIPE
ORG-OCT1-RIPE|20000101|OOO Company Tron|RU|RIPE
ORG-OCT3-RIPE|20000101|Infoservice Ltd.|RU|RIPE
ORG-OCTS1-RIPE|20000101|OGO CABLE-INTERNET TRANZACTION SRL|RO|RIPE
ORG-OCU1-RIPE|20000101|Oriflame Cosmetics Ukraine|UA|RIPE
ORG-OCU2-RIPE|20000101|Opus Capita UAB|LT|RIPE
ORG-OD1-RIPE|20000101|Atos Information Technology GmbH|DE|RIPE
ORG-OD12-RIPE|20000101|Oglasnik d.o.o.|HR|RIPE
ORG-OD13-RIPE|20000101|OOO DevelopOnBox|RU|RIPE
ORG-OD6-RIPE|20000101|OOO "Cifrovoy Dialog-T"|RU|RIPE
ORG-OD8-RIPE|20000101|Optisis d.o.o.|SI|RIPE
ORG-OD9-RIPE|20000101|OOO DISKUS-TELECOM|RU|RIPE
ORG-ODA9-RIPE|20000101|Limited Liability Company "Ivi.ru"|RU|RIPE
ORG-ODAD1-RIPE|20000101|OFICINA DE ARMONIZACION DEL MERCADO INTERIOR (OAMI)|ES|RIPE
ORG-ODE1-RIPE|20000101|Office Depot Europe|NL|RIPE
ORG-ODKZ1-RIPE|20000101|OBERGERICHT DES KANTON ZURICH|CH|RIPE
ORG-ODO1-RIPE|20000101|Oulu D.C. Oy|FI|RIPE
ORG-ODPL1-RIPE|20000101|Oman Data Park LLC|OM|RIPE
ORG-ODS1-AFRINIC|20101008|ORCABAY DATA SOLITION|KE|AFRINIC
ORG-ODS3-RIPE|20000101|Oscar Downstream SRL|RO|RIPE
ORG-ODT2-RIPE|20000101|DEVINO TELECOM LLC|RU|RIPE
ORG-ODZU1-RIPE|20000101|Omonia d.o.o. za usluge i trgovinu|HR|RIPE
ORG-OE18-RIPE|20000101|SCHNEIDER ELECTRIC ESPANA,S.A.|ES|RIPE
ORG-OE19-RIPE|20000101|OOO Eastnet|RU|RIPE
ORG-OE21-RIPE|20000101|OJSC Elektrocentromontazh|RU|RIPE
ORG-OE22-RIPE|20000101|OOO Elektron|RU|RIPE
ORG-OE24-RIPE|20000101|OOO "Izdatelstvo EKSMO"|RU|RIPE
ORG-OE29-RIPE|20000101|Opex ehf|IS|RIPE
ORG-OEB3-RIPE|20000101|OJSC Eurasian bank|RU|RIPE
ORG-OED1-RIPE|20000101|OJSC Elektronic Dagestan|RU|RIPE
ORG-OED2-RIPE|20000101|OU Ekspress Digital|EE|RIPE
ORG-OEGA1-RIPE|20000101|Olympic Entertainment Group AS|EE|RIPE
ORG-OEH1-RIPE|20000101|OAO "Edinaya Evropa - Holding"|RU|RIPE
ORG-OEO1-RIPE|20000101|OJSC Enel OGK-5|RU|RIPE
ORG-OEP1-RIPE|20000101|Open joint stock company "e-Government operator"|RU|RIPE
ORG-OESS1-RIPE|20000101|ONYX engineering, spol. s r.o.|CZ|RIPE
ORG-OETK1-RIPE|20000101|Olah es Tarsa Kereskedelmi es Szolgaltato Kft|HU|RIPE
ORG-OEZT1-RIPE|20000101|OEZET Ltd.|RU|RIPE
ORG-OF12-RIPE|20000101|OOO FastLine|RU|RIPE
ORG-OF16-RIPE|20000101|OOO Flexline-N|RU|RIPE
ORG-OF2-RIPE|20000101|OJSC "FUNDSERVICEBANK"|RU|RIPE
ORG-OF3-RIPE|20000101|OOO Foton|RU|RIPE
ORG-OF8-RIPE|20000101|OOO firma "Variant-TV"|RU|RIPE
ORG-OF9-RIPE|20000101|OOO "FB Group"|RU|RIPE
ORG-OFA9-RIPE|20000101|OOE Ferngas AG|AT|RIPE
ORG-OFAG1-RIPE|20000101|OOO Fast Assistant Group|RU|RIPE
ORG-OFDA1-RIPE|20000101|Orell Fuessli Dienstleistungs AG|CH|RIPE
ORG-OFEG1-RIPE|20000101|OOO Fly Engeneering Group|RU|RIPE
ORG-OFP1-RIPE|20000101|OOO FK PULS|RU|RIPE
ORG-OFS1-RIPE|20000101|Open Finance S.A.|PL|RIPE
ORG-OFSG2-RIPE|20000101|OOE. Ferngas Service GmbH|AT|RIPE
ORG-OFT1-RIPE|20000101|OOO Intelcom-network|RU|RIPE
ORG-OG1-AFRINIC|20140915|ORANGE GUINEE|GN|AFRINIC
ORG-OG1-RIPE|20000101|Host Europe GmbH|DE|RIPE
ORG-OG12-RIPE|20000101|OOO "NTS GRADIENT"|RU|RIPE
ORG-OG14-RIPE|20000101|ONEXIM Group Ltd.|UA|RIPE
ORG-OG2-RIPE|20000101|OpenIT GmbH|DE|RIPE
ORG-OG20-RIPE|20000101|OMG.de GmbH|DE|RIPE
ORG-OG21-RIPE|20000101|OJSC Gazprombank|RU|RIPE
ORG-OG25-RIPE|20000101|OOO GorodTV|RU|RIPE
ORG-OG26-RIPE|20000101|OBone GmbH|DE|RIPE
ORG-OG27-RIPE|20000101|OOO Garant|RU|RIPE
ORG-OG28-RIPE|20000101|Ociris GmbH|DE|RIPE
ORG-OG30-RIPE|20000101|omeco GmbH|DE|RIPE
ORG-OG36-RIPE|20000101|Openfactory GmbH|CH|RIPE
ORG-OG38-RIPE|20000101|Opteamax GmbH|DE|RIPE
ORG-OG50-RIPE|20000101|OOO Galioptik|RU|RIPE
ORG-OG54-RIPE|20000101|OrtCloud GmbH|CH|RIPE
ORG-OG57-RIPE|20000101|oja.at GmbH|AT|RIPE
ORG-OG60-RIPE|20000101|OMNIX GROUP|BG|RIPE
ORG-OGAA1-RIPE|20000101|Wrist Ship Supply A/S|DK|RIPE
ORG-OGB1-RIPE|20000101|1GB LLC|UA|RIPE
ORG-OGCO1-RIPE|20000101|Telefonica Germany GmbH & Co.OHG|DE|RIPE
ORG-OGEG1-RIPE|20000101|Open Grid Europe GmbH|DE|RIPE
ORG-OGFG1-RIPE|20000101|Oberoesterreichische Gebietskrankenkasse - FORUM GESUNDHEIT|AT|RIPE
ORG-OGG1-RIPE|20000101|OAO Gazprom gazenergoset|RU|RIPE
ORG-OGG2-RIPE|20000101|OMV Gas GmbH|AT|RIPE
ORG-OGL2-RIPE|20000101|OCS Group Limited|RU|RIPE
ORG-OGPG1-RIPE|20000101|Operator Gazociagow Przesylowych GAZ-SYSTEM S.A.|PL|RIPE
ORG-OGQ1-AFRINIC|20121107|GETESA (Orange Equatorial Guinea)|GQ|AFRINIC
ORG-OGUC2-RIPE|20000101|Oblastnoe gosudarstvennoe uchrejdenie Centr Gosudarstvennyh Informacionnyh resursov Orlovskoy oblasti|RU|RIPE
ORG-OH10-RIPE|20000101|OOO Harmony|RU|RIPE
ORG-OH11-RIPE|20000101|OOO HAS-TELEKOM|RU|RIPE
ORG-OH13-RIPE|20000101|oh22systems GmbH|DE|RIPE
ORG-OH16-RIPE|20000101|Oliver Herms|DE|RIPE
ORG-OH4-RIPE|20000101|OOO Hosterov|RU|RIPE
ORG-OH8-RIPE|20000101|Obenetwork AB|SE|RIPE
ORG-OHB1-RIPE|20000101|Optiver Holding B.V.|NL|RIPE
ORG-OHE1-RIPE|20000101|Olaf Haase|DE|RIPE
ORG-OHL3-RIPE|20000101|M247 Ltd|GB|RIPE
ORG-OHL4-RIPE|20000101|Offshore Hosting Ltd.|UA|RIPE
ORG-OI1-RIPE|20000101|Orbitel EAD|BG|RIPE
ORG-OI10-RIPE|20000101|OpSource, Inc|GB|RIPE
ORG-OI12-RIPE|20000101|OOO "Paladin Invent"|CZ|RIPE
ORG-OI13-RIPE|20000101|OU Interframe|EE|RIPE
ORG-OI14-RIPE|20000101|OnePacket Inc|PA|RIPE
ORG-OI16-RIPE|20000101|Limited Liability Company "Insurance Company Oranta"|RU|RIPE
ORG-OI17-RIPE|20000101|OOO ISKRA|RU|RIPE
ORG-OI18-RIPE|20000101|OOO Istranet|RU|RIPE
ORG-OI21-RIPE|20000101|OOO Isatel|RU|RIPE
ORG-OI22-RIPE|20000101|IP Communications Ltd.|RU|RIPE
ORG-OI24-RIPE|20000101|OOO ITELIS|RU|RIPE
ORG-OI26-RIPE|20000101|OOO Interdol|RU|RIPE
ORG-OI27-RIPE|20000101|OOO IT-Grad|RU|RIPE
ORG-OIA3-RIPE|20000101|Okonomihuset IT-Nett AS|NO|RIPE
ORG-OIA5-RIPE|20000101|OeBB Infrastruktur AG|AT|RIPE
ORG-OIB1-RIPE|20000101|OneXS International B.V.|NL|RIPE
ORG-OICG1-RIPE|20000101|OOO IT Connect Group|RU|RIPE
ORG-OICP1-RIPE|20000101|OJSC IC Allianz|RU|RIPE
ORG-OIE1-RIPE|20000101|OpenIX Internet Exchange|DE|RIPE
ORG-OIFA2-RIPE|20000101|Oy IBM Finland Ab|FI|RIPE
ORG-OIFO1-RIPE|20000101|OAO Investment Firm Olma|RU|RIPE
ORG-OIG1-RIPE|20000101|Oberberg-Online Informationssysteme GmbH|DE|RIPE
ORG-OIG10-RIPE|20000101|oscon itk GmbH|DE|RIPE
ORG-OIG6-RIPE|20000101|Oracle Investment Group.|IR|RIPE
ORG-OIL4-RIPE|20000101|OvalTech Internet Ltd|GB|RIPE
ORG-OILP1-RIPE|20000101|JSC Oil Processing Company|RU|RIPE
ORG-OIMH1-RIPE|20000101|OJSC Industrial Metallurgical Holding|RU|RIPE
ORG-OIN1-RIPE|20000101|Online Internet nv/sa|BE|RIPE
ORG-OIR1-RIPE|20000101|OJSC IC ROSNO|RU|RIPE
ORG-OIS6-RIPE|20000101|Omniline Investment s.r.o.|UA|RIPE
ORG-OISA1-RIPE|20000101|OGIC Informatica S.L.|ES|RIPE
ORG-OISG1-RIPE|20000101|OMCnet Internet Service GmbH|DE|RIPE
ORG-OISS2-RIPE|20000101|OPTIMA INFORMATION SERVICES S.L.U.|ES|RIPE
ORG-OIT1-RIPE|20000101|OJSC Infolink Technology|RU|RIPE
ORG-OIT2-RIPE|20000101|OOO "MTK Impuls" (MTCI)|RU|RIPE
ORG-OIT3-RIPE|20000101|OOO Integral telesystems|RU|RIPE
ORG-OIVD1-RIPE|20000101|Odasiljaci i veze d.o.o.|HR|RIPE
ORG-OJ1-RIPE|20000101|OLIMP LLC|UA|RIPE
ORG-OJ2-RIPE|20000101|"QIWI-Service" CJSC|RU|RIPE
ORG-OJ4-RIPE|20000101|Optix JSC|BG|RIPE
ORG-OJ6-RIPE|20000101|Orixcom JLT|AE|RIPE
ORG-OJCB2-RIPE|20000101|Open Joint-Stock Company "Plus Bank"|RU|RIPE
ORG-OJCB3-RIPE|20000101|Open Joint-stock Company BystroBank|RU|RIPE
ORG-OJCC1-RIPE|20000101|Open joint-stock company commercial bank Interbank|UA|RIPE
ORG-OJCE1-RIPE|20000101|OJSC the state joint-stock company "All-Russian Exhibition Center"|RU|RIPE
ORG-OJCG1-RIPE|20000101|Open joint-stock company Gallery Chizhov|RU|RIPE
ORG-OJCI1-RIPE|20000101|Open Joint-Stock Company Interregional Commercial Bank "Zamoskvoretski"|RU|RIPE
ORG-OJCN2-RIPE|20000101|Open Joint-Stock Company NOMOS-BANK|RU|RIPE
ORG-OJCP1-RIPE|20000101|Open Joint-Stock Company "RUSSKY PRODUCT"|RU|RIPE
ORG-OJCV1-RIPE|20000101|Open Joint-Stock Company VTB Bank|RU|RIPE
ORG-OJFC1-RIPE|20000101|OJSC JSCB "INTERNATIONAL FINANCIAL CLUB"|RU|RIPE
ORG-OJNJ1-RIPE|20000101|Open JSC National Joint-Stock Insurance Company "Oranta"|UA|RIPE
ORG-OJSC10-RIPE|20000101|Open Joint Stock Company "Yamaltelekom"|RU|RIPE
ORG-OJSC11-RIPE|20000101|Open Joint Stock Company Commercial Bank Nadra|UA|RIPE
ORG-OJSC12-RIPE|20000101|Open Joint Stock Company International Investment Bank|UA|RIPE
ORG-OJSC13-RIPE|20000101|Open Joint Stock Commercial Bank Rosbank (OJSC)|RU|RIPE
ORG-OJSC15-RIPE|20000101|Open Joint Stock Company "Svyaztransneft"|RU|RIPE
ORG-OJSC16-RIPE|20000101|Open Joint Stock Investment Company ''Zerich Capital Management''|RU|RIPE
ORG-OJSC18-RIPE|20000101|Open Joint Stock Company "All Russian Institute of Light Alloys"|RU|RIPE
ORG-OJSC19-RIPE|20000101|Open Joint Stock Company Ofset|RU|RIPE
ORG-OJSC20-RIPE|20000101|Open Joint Stock Company "Electronic Moscow"|RU|RIPE
ORG-OJSC3-RIPE|20000101|OOO Mango Telecom|RU|RIPE
ORG-OJSC4-RIPE|20000101|Open Joint Stock Company Center of Connection, Informatic and Telecommunication|RU|RIPE
ORG-OJSC7-RIPE|20000101|Open Joint Stock Company Kompanya Troitsk Telecom|RU|RIPE
ORG-OJSC8-RIPE|20000101|Open Joint Stock Company TeleHouse|RU|RIPE
ORG-OJSC9-RIPE|20000101|Open Joint Stock Company "Rus-Bank|RU|RIPE
ORG-OJT1-RIPE|20000101|Open JSC "Podilskiy Tcement"|UA|RIPE
ORG-OK13-RIPE|20000101|Osuuskunta Keskikaista|FI|RIPE
ORG-OK17-RIPE|20000101|Odense Kommune|DK|RIPE
ORG-OK2-RIPE|20000101|Alfa Oil ltd.|UA|RIPE
ORG-OK23-RIPE|20000101|OJSC "Modniy Kontinent"|RU|RIPE
ORG-OK3-RIPE|20000101|Osterakers Kommun|SE|RIPE
ORG-OK6-RIPE|20000101|OOO KISS|RU|RIPE
ORG-OK7-RIPE|20000101|OOO KDMS|RU|RIPE
ORG-OK8-RIPE|20000101|OOO"NPK Katharsis"|RU|RIPE
ORG-OK9-RIPE|20000101|OLOMOUCKY KRAJ|CZ|RIPE
ORG-OKA1-RIPE|20000101|Olofstroms Kabel-TV AB|SE|RIPE
ORG-OKA6-RIPE|20000101|Oesterreichische Kontrollbank Aktiengesellschaft|AT|RIPE
ORG-OKA7-RIPE|20000101|OVD Kinegram AG|CH|RIPE
ORG-OKC2-RIPE|20000101|OKCI BANK, PJSC|UA|RIPE
ORG-OKE1-RIPE|20000101|Opin Kerfi ehf|IS|RIPE
ORG-OKEW3-RIPE|20000101|Okregowa Komisja Egzaminacyjna we Wroclawiu|PL|RIPE
ORG-OKK1-RIPE|20000101|OmegaNet Krzysztof Kaluzny|PL|RIPE
ORG-OKK2-RIPE|20000101|OKITECH Krzysztof Kusnierczyk|PL|RIPE
ORG-OKK3-RIPE|20000101|OJSC Kombinat KMAruda|RU|RIPE
ORG-OKL2-RIPE|20000101|betting office "Olimp Kz" LLC|KZ|RIPE
ORG-OKNE1-RIPE|20000101|OK-NET s.r.o.|CZ|RIPE
ORG-OKP3-RIPE|20000101|Dymovskoe sausage production Ltd.|RU|RIPE
ORG-OKS4-RIPE|20000101|OOO Kelnik studio|RU|RIPE
ORG-OKSL1-RIPE|20000101|Omskie kabelnye seti Ltd.|RU|RIPE
ORG-OKSS1-RIPE|20000101|CJSC Astarta|RU|RIPE
ORG-OKST1-RIPE|20000101|OksTel LLC|RU|RIPE
ORG-OKTD1-RIPE|20000101|Optika Kabel TV d.o.o.|HR|RIPE
ORG-OKUO1-RIPE|20000101|Oslo Kommune Utviklings- Og Kompetanseetaten|NO|RIPE
ORG-OL10-RIPE|20000101|Trade Industrial Company Omega-Avtopostavka Ltd|UA|RIPE
ORG-OL101-RIPE|20000101|Otkrytie Inform Ltd|RU|RIPE
ORG-OL102-RIPE|20000101|LLC OnLink|RU|RIPE
ORG-OL103-RIPE|20000101|OSST Ltd.|RU|RIPE
ORG-OL105-RIPE|20000101|Optrix Ltd.|LV|RIPE
ORG-OL106-RIPE|20000101|Optizon Ltd.|RU|RIPE
ORG-OL110-RIPE|20000101|OST-Trade Ltd.|RU|RIPE
ORG-OL111-RIPE|20000101|PGL COM Limited|GB|RIPE
ORG-OL113-RIPE|20000101|OblTelecomService LLC|RU|RIPE
ORG-OL114-RIPE|20000101|1C-RARUS ONLINE LLC|RU|RIPE
ORG-OL116-RIPE|20000101|OLGA-TV LLC|UA|RIPE
ORG-OL117-RIPE|20000101|Online-Telecom, LLC|RU|RIPE
ORG-OL118-RIPE|20000101|"IT Osoba" LLC|RU|RIPE
ORG-OL12-RIPE|20000101|"OBIT" Ltd.|RU|RIPE
ORG-OL122-RIPE|20000101|Onrela LLC|RU|RIPE
ORG-OL123-RIPE|20000101|OTK LLC.|RU|RIPE
ORG-OL125-RIPE|20000101|Oxletech Limited|GB|RIPE
ORG-OL127-RIPE|20000101|OkHost Ltd.|RU|RIPE
ORG-OL128-RIPE|20000101|Online LLC|RU|RIPE
ORG-OL129-RIPE|20000101|OREOL LLC|RU|RIPE
ORG-OL130-RIPE|20000101|OLIMP-SVYAZ Ltd.|RU|RIPE
ORG-OL131-RIPE|20000101|Okey Ltd.|RU|RIPE
ORG-OL133-RIPE|20000101|OPSYLON LLC.|CZ|RIPE
ORG-OL14-RIPE|20000101|Orlandonet ltd.|BG|RIPE
ORG-OL16-RIPE|20000101|Optilink Ltd|RU|RIPE
ORG-OL18-RIPE|20000101|NEO Print Ltd.|RU|RIPE
ORG-OL19-RIPE|20000101|Vida optics TVV Ltd.|BG|RIPE
ORG-OL2-RIPE|20000101|OKB-TELECOM OJSC|RU|RIPE
ORG-OL20-RIPE|20000101|Onega Ltd|GB|RIPE
ORG-OL23-RIPE|20000101|IntellCom Ltd|RU|RIPE
ORG-OL26-RIPE|20000101|On-Communications Ltd.|GB|RIPE
ORG-OL27-RIPE|20000101|UDP Ltd.|RU|RIPE
ORG-OL3-RIPE|20000101|OOO "Post ltd"|RU|RIPE
ORG-OL31-RIPE|20000101|OtradnoeNet Ltd.|RU|RIPE
ORG-OL32-RIPE|20000101|Ortes-Finance LLC|RU|RIPE
ORG-OL33-RIPE|20000101|OpenBusiness Ltd|CH|RIPE
ORG-OL37-RIPE|20000101|OmskTransitTelecom, Ltd|RU|RIPE
ORG-OL38-RIPE|20000101|Ocado Ltd|GB|RIPE
ORG-OL39-RIPE|20000101|OTS Ltd.|RU|RIPE
ORG-OL40-RIPE|20000101|Company Orbita Ltd|RU|RIPE
ORG-OL41-RIPE|20000101|Optyma LLC|RU|RIPE
ORG-OL43-RIPE|20000101|OOO LANCRONIX|RU|RIPE
ORG-OL45-RIPE|20000101|Orbitel LLC|RU|RIPE
ORG-OL46-RIPE|20000101|Octopusnet LTD|RU|RIPE
ORG-OL47-RIPE|20000101|ONGOZA Ltd.|UA|RIPE
ORG-OL49-RIPE|20000101|OSS LLC|RU|RIPE
ORG-OL54-RIPE|20000101|Ordernet Ltd|IL|RIPE
ORG-OL55-RIPE|20000101|ORBOTECH LTD.|IL|RIPE
ORG-OL56-RIPE|20000101|Optitel LTD.|BY|RIPE
ORG-OL57-RIPE|20000101|Orlicom Ltd|CZ|RIPE
ORG-OL58-RIPE|20000101|Orbograph LTD|IL|RIPE
ORG-OL59-RIPE|20000101|OOO Lepta|UA|RIPE
ORG-OL6-RIPE|20000101|TalkTalk Communications Limited|GB|RIPE
ORG-OL60-RIPE|20000101|OSS Ltd|GE|RIPE
ORG-OL61-RIPE|20000101|OngNET Ltd.|RU|RIPE
ORG-OL62-RIPE|20000101|Omnifone Limited|GB|RIPE
ORG-OL63-RIPE|20000101|OceanTelecom LLC.|RU|RIPE
ORG-OL64-RIPE|20000101|Orbital Ltd|BG|RIPE
ORG-OL65-RIPE|20000101|Orange Ltd.|RU|RIPE
